GPS Time (HHMMSS), Runtime in ms, GPS Altitude, Latitude, Longitude, Number of Satellites, Speed (m/s), Pressure (atm), Pressure Altitude, Internal Temperature (TMP36) (C), Outside Temperature (Thermistor) (C), Humidity, X-Acceleration (Gs), Y-Acceleration (Gs), Z-Acceleration (Gs), Microphone, RPi On/Off
16:00:42, 4108704, 11420.80, 41.784328, 84.150177, 09, 23.33, 0.11, 20221.35, 20.31, -28.92, 44.92, -1.03, 0.28, 0.92, 2.79, 0
16:00:43, 4109860, 11424.40, 41.784355, 84.149902, 09, 23.19, 0.10, 20472.06, 21.17, -28.98, 41.93, -0.98, 0.24, 0.92, 2.81, 0
16:00:44, 4110718, 11428.40, 41.784389, 84.149620, 09, 24.17, 0.10, 20858.80, 22.89, -28.92, 40.93, -0.93, 0.16, 0.86, 2.79, 0
16:00:45, 4111680, 11432.00, 41.784431, 84.149330, 09, 24.57, 0.10, 20483.16, 21.60, -28.79, 43.92, -0.85, -0.00, 0.97, 2.79, 0
16:00:46, 4112661, 11435.50, 41.784481, 84.149040, 09, 24.89, 0.10, 20494.25, 21.60, -28.72, 45.91, -1.06, 0.11, 0.78, 2.82, 0
16:00:47, 4113662, 11438.50, 41.784538, 84.148757, 09, 24.54, 0.10, 20619.60, 20.31, -28.79, 43.92, -0.87, 0.23, 1.04, 2.80, 0
16:00:48, 4114927, 11441.80, 41.784599, 84.148475, 09, 24.03, 0.11, 20477.61, 21.60, -28.92, 39.94, -0.85, 0.05, 0.99, 2.81, 0
16:00:49, 4115740, 11445.20, 41.784656, 84.148200, 09, 23.53, 0.10, 20210.40, 21.60, -28.79, 44.92, -0.90, 0.24, 0.87, 2.79, 0
16:00:50, 4116681, 11448.90, 41.784702, 84.147926, 09, 24.01, 0.10, 20237.79, 21.17, -28.98, 43.92, -0.93, 0.12, 1.04, 2.81, 0
16:00:51, 4117676, 11451.90, 41.784740, 84.147628, 09, 25.48, 0.10, 20625.18, 21.60, -28.59, 44.92, -0.85, 0.07, 1.01, 2.78, 0
16:00:52, 4118669, 11454.80, 41.784774, 84.147315, 09, 27.05, 0.11, 20123.06, 24.62, -28.72, 44.92, -0.71, 0.03, 1.11, 2.78, 0
16:00:53, 4119885, 11458.10, 41.784805, 84.146987, 09, 27.41, 0.10, 20483.16, 22.46, -28.92, 43.92, -0.63, -0.02, 1.01, 2.80, 0
16:00:54, 4120682, 11461.80, 41.784839, 84.146675, 09, 26.15, 0.10, 20608.44, 21.60, -28.98, 42.93, -0.81, -0.20, 1.14, 2.82, 0
16:00:55, 4121693, 11465.80, 41.784873, 84.146369, 09, 24.49, 0.10, 20619.60, 20.31, -28.79, 47.91, -0.97, 0.27, 0.81, 2.78, 0
16:00:56, 4122737, 11469.50, 41.784912, 84.146095, 09, 22.22, 0.10, 20602.85, 21.60, -29.05, 40.93, -0.95, 0.17, 0.91, 2.83, 0
16:00:57, 4123727, 11472.80, 41.784942, 84.145843, 09, 21.28, 0.10, 20199.44, 22.03, -28.92, 43.92, -0.84, 0.12, 0.91, 2.78, 0
16:00:58, 4124904, 11476.20, 41.784973, 84.145584, 09, 21.56, 0.11, 20597.27, 21.17, -29.05, 37.95, -0.79, 0.17, 1.01, 2.80, 0
16:00:59, 4125680, 11480.10, 41.784996, 84.145324, 09, 22.88, 0.10, 20580.52, 23.76, -29.31, 45.91, -0.84, 0.03, 0.99, 2.80, 0
16:01:00, 4126744, 11483.90, 41.785022, 84.145034, 09, 24.82, 0.10, 20084.96, 23.33, -29.12, 43.92, -0.87, 0.16, 0.91, 2.79, 0
16:01:01, 4127721, 11487.60, 41.785053, 84.144729, 09, 26.35, 0.10, 20729.90, 22.03, -29.05, 42.93, -0.95, 0.05, 0.87, 2.79, 0
16:01:02, 4128705, 11491.00, 41.785087, 84.144416, 09, 26.82, 0.10, 20724.28, 22.03, -29.05, 45.91, -0.79, 0.16, 0.99, 2.81, 0
16:01:03, 4129970, 11493.90, 41.785133, 84.144096, 09, 26.65, 0.10, 20729.90, 20.31, -28.98, 47.91, -0.85, 0.13, 1.07, 2.79, 0
16:01:04, 4130750, 11496.70, 41.785186, 84.143791, 09, 26.19, 0.10, 20597.27, 22.03, -29.12, 40.93, -0.88, 0.09, 0.99, 2.81, 0
16:01:05, 4131762, 11499.80, 41.785232, 84.143486, 09, 25.32, 0.10, 20074.07, 21.17, -28.85, 46.91, -0.84, 0.03, 0.94, 2.78, 0
16:01:06, 4132730, 11503.10, 41.785270, 84.143180, 09, 25.74, 0.10, 20101.29, 22.03, -28.98, 43.92, -0.91, 0.32, 1.01, 2.79, 0
16:01:07, 4133761, 11506.30, 41.785297, 84.142875, 09, 25.55, 0.10, 20752.37, 22.46, -28.79, 41.93, -0.72, -0.03, 1.14, 2.80, 0
16:01:08, 4134928, 11509.10, 41.785316, 84.142578, 09, 24.83, 0.10, 20243.26, 22.89, -28.72, 40.93, -0.76, 0.12, 0.97, 2.79, 0
16:01:09, 4135761, 11512.00, 41.785331, 84.142288, 09, 23.62, 0.10, 20898.38, 22.03, -28.65, 43.92, -0.88, 0.31, 1.04, 2.80, 0
16:01:10, 4136728, 11515.30, 41.785346, 84.142005, 09, 23.39, 0.10, 20875.76, 22.46, -28.79, 41.93, -0.88, 0.13, 0.94, 2.78, 0
16:01:11, 4137721, 11518.90, 41.785373, 84.141723, 09, 23.60, 0.10, 20904.03, 20.31, -28.59, 44.92, -0.91, 0.20, 0.92, 2.79, 0
16:01:12, 4138777, 11522.30, 41.785404, 84.141433, 09, 25.27, 0.10, 20904.03, 21.17, -28.45, 44.92, -0.85, 0.21, 0.97, 2.80, 0
16:01:13, 4139953, 11524.90, 41.785438, 84.141120, 09, 26.79, 0.10, 21196.79, 21.60, -28.65, 25.00, -0.87, 0.08, 1.07, 2.82, 0
16:01:14, 4140740, 11527.00, 41.785472, 84.140792, 09, 28.89, 0.10, 21191.06, 21.17, -28.39, 46.91, -1.00, 0.17, 0.99, 2.80, 0
16:01:15, 4141742, 11529.60, 41.785499, 84.140441, 09, 28.79, 0.10, 21057.88, 21.60, -28.32, 42.93, -0.91, 0.23, 0.91, 2.78, 0
16:01:16, 4142725, 11533.50, 41.785518, 84.140113, 09, 26.82, 0.09, 21185.33, 20.31, -28.45, 40.93, -0.78, 0.01, 1.02, 2.79, 0
16:01:17, 4143776, 11538.40, 41.785533, 84.139808, 09, 24.71, 0.10, 20921.00, 22.03, -28.59, 40.93, -0.82, 0.20, 1.04, 2.79, 0
16:01:18, 4145004, 11543.60, 41.785556, 84.139526, 09, 22.62, 0.10, 21173.87, 21.17, -28.45, 42.93, -0.73, 0.16, 1.06, 2.81, 0
16:01:19, 4145762, 11549.00, 41.785583, 84.139259, 09, 21.98, 0.10, 21040.80, 20.31, -28.59, 44.92, -0.82, 0.21, 1.06, 2.79, 0
16:01:20, 4146748, 11555.40, 41.785606, 84.138984, 09, 23.31, 0.10, 20898.38, 22.46, -28.65, 47.91, -0.88, 0.12, 0.99, 2.79, 0
16:01:21, 4147785, 11562.40, 41.785621, 84.138702, 09, 23.96, 0.10, 21168.14, 21.60, -28.92, 40.93, -0.84, 0.12, 0.99, 2.82, 0
16:01:22, 4148747, 11569.60, 41.785636, 84.138420, 09, 24.24, 0.09, 20757.99, 21.17, -28.98, 41.93, -0.90, 0.21, 0.89, 2.79, 0
16:01:23, 4149955, 11576.70, 41.785640, 84.138137, 09, 22.27, 0.10, 21162.41, 21.60, -28.72, 40.93, -0.88, 0.23, 0.86, 2.77, 0
16:01:24, 4150814, 11583.20, 41.785648, 84.137893, 09, 19.60, 0.09, 21139.49, 20.31, -29.05, 42.93, -0.95, -0.04, 0.87, 2.84, 0
16:01:25, 4151817, 11588.70, 41.785652, 84.137672, 09, 17.62, 0.09, 21150.95, 21.60, -29.12, 45.91, -0.93, 0.25, 0.94, 2.79, 0
16:01:26, 4152796, 11594.40, 41.785659, 84.137458, 09, 17.44, 0.10, 21128.03, 21.17, -29.05, 44.92, -0.87, 0.23, 0.91, 2.81, 0
16:01:27, 4153757, 11600.10, 41.785659, 84.137245, 09, 18.62, 0.10, 21150.95, 20.31, -28.92, 59.86, -0.75, 0.24, 1.01, 2.79, 0
16:01:28, 4155023, 11605.60, 41.785659, 84.137008, 09, 20.50, 0.09, 21280.10, 21.17, -28.98, 40.93, -0.93, -0.00, 0.99, 2.78, 0
16:01:29, 4155753, 11610.70, 41.785655, 84.136764, 09, 20.39, 0.10, 21726.74, 21.60, -29.18, 40.93, -0.88, 0.03, 1.06, 2.81, 0
16:01:30, 4156816, 11615.90, 41.785652, 84.136528, 09, 19.25, 0.10, 21417.04, 21.17, -28.92, 43.92, -0.87, 0.29, 1.02, 2.81, 0
16:01:31, 4157775, 11621.10, 41.785659, 84.136314, 09, 17.44, 0.09, 21285.87, 21.60, -28.98, 41.93, -0.93, 0.11, 0.99, 2.81, 0
16:01:32, 4158747, 11626.00, 41.785675, 84.136116, 09, 16.38, 0.09, 21697.32, 20.31, -29.18, 48.90, -0.95, 0.24, 0.87, 2.81, 0
16:01:33, 4160025, 11630.70, 41.785701, 84.135917, 09, 16.78, 0.09, 21116.57, 20.31, -29.18, 42.93, -0.91, 0.29, 0.84, 2.78, 0
16:01:34, 4160783, 11634.80, 41.785736, 84.135719, 09, 18.15, 0.09, 21274.33, 21.60, -29.18, 43.92, -0.94, 0.21, 0.87, 2.81, 0
16:01:35, 4161785, 11638.10, 41.785774, 84.135498, 09, 19.83, 0.10, 21274.33, 20.31, -29.05, 47.91, -0.78, 0.09, 1.09, 2.79, 0
16:01:36, 4162774, 11641.20, 41.785816, 84.135261, 09, 20.56, 0.09, 21280.10, 21.17, -28.98, 44.92, -0.91, 0.17, 1.02, 2.79, 0
16:01:37, 4163776, 11644.30, 41.785850, 84.135017, 09, 20.21, 0.09, 21738.51, 21.60, -29.12, 41.93, -0.79, 0.16, 1.11, 2.81, 0
16:01:38, 4164992, 11647.90, 41.785884, 84.134796, 09, 19.11, 0.09, 20752.37, 22.03, -28.98, 40.93, -0.88, 0.13, 0.96, 2.81, 0
16:01:39, 4165799, 11652.30, 41.785919, 84.134567, 09, 18.97, 0.10, 21451.87, 21.60, -28.72, 41.93, -0.93, 0.09, 0.99, 2.81, 0
16:01:40, 4166791, 11656.30, 41.785949, 84.134338, 09, 19.71, 0.09, 21738.51, 19.88, -28.72, 40.93, -0.79, 0.25, 1.04, 2.79, 0
16:01:41, 4167828, 11660.50, 41.785964, 84.134094, 09, 21.18, 0.09, 21326.24, 22.89, -28.65, 41.93, -0.84, 0.17, 1.11, 2.81, 0
16:01:42, 4168841, 11664.30, 41.785980, 84.133834, 09, 21.96, 0.09, 21469.30, 22.03, -28.52, 43.92, -0.91, 0.19, 1.09, 2.81, 0
16:01:43, 4170066, 11668.60, 41.785984, 84.133575, 09, 22.23, 0.10, 21614.54, 20.31, -28.52, 44.92, -0.88, 0.24, 0.87, 2.79, 0
16:01:44, 4170793, 11673.70, 41.785991, 84.133316, 09, 20.44, 0.10, 21332.01, 21.17, -28.59, 44.92, -0.94, 0.27, 0.89, 2.80, 0
16:01:45, 4171847, 11678.20, 41.786010, 84.133079, 09, 18.99, 0.09, 21326.24, 22.03, -28.26, 44.92, -0.85, 0.27, 0.92, 2.79, 0
16:01:46, 4172840, 11681.70, 41.786037, 84.132865, 09, 17.18, 0.09, 21219.72, 21.17, -28.32, 40.93, -0.90, 0.11, 1.07, 2.80, 0
16:01:47, 4173852, 11684.90, 41.786064, 84.132667, 09, 16.50, 0.10, 21643.78, 21.60, -28.19, 43.92, -0.90, 0.16, 0.91, 2.79, 0
16:01:48, 4174994, 11688.60, 41.786087, 84.132469, 09, 17.37, 0.09, 21923.75, 20.31, -28.12, 39.94, -0.88, 0.11, 0.96, 2.80, 0
16:01:49, 4175866, 11692.30, 41.786102, 84.132247, 09, 18.98, 0.09, 21492.53, 22.89, -28.32, 40.93, -0.90, 0.16, 0.91, 2.79, 0
16:01:50, 4176805, 11696.00, 41.786109, 84.132011, 09, 20.86, 0.09, 21661.33, 21.60, -28.26, 40.93, -0.90, 0.17, 1.01, 2.80, 0
16:01:51, 4177849, 11699.00, 41.786109, 84.131752, 09, 22.56, 0.09, 21661.33, 19.88, -27.92, 44.92, -0.88, 0.27, 1.02, 2.79, 0
16:01:52, 4178809, 11702.20, 41.786113, 84.131469, 09, 23.02, 0.09, 21661.33, 20.74, -27.86, 39.94, -1.04, -0.03, 0.92, 2.82, 0
16:01:53, 4180025, 11705.40, 41.786117, 84.131202, 09, 21.87, 0.09, 20949.29, 21.17, -27.79, 41.93, -0.93, 0.23, 0.96, 2.81, 0
16:01:54, 4180857, 11708.80, 41.786125, 84.130950, 09, 21.04, 0.09, 21109.15, 21.60, -27.73, 41.93, -0.71, 0.03, 1.06, 2.80, 0
16:01:55, 4181820, 11712.20, 41.786128, 84.130699, 09, 20.70, 0.10, 21389.73, 22.03, -27.86, 43.92, -0.85, 0.23, 0.97, 2.78, 0
16:01:56, 4182811, 11715.80, 41.786128, 84.130455, 09, 20.05, 0.10, 21120.55, 22.89, -27.73, 40.93, -0.87, 0.33, 0.89, 2.80, 0
16:01:57, 4183813, 11719.40, 41.786132, 84.130210, 09, 20.02, 0.09, 21844.53, 22.03, -27.79, 43.92, -0.90, 0.01, 0.92, 2.79, 0
16:01:58, 4185025, 11722.90, 41.786132, 84.129974, 09, 20.27, 0.09, 21844.53, 21.17, -27.73, 43.92, -1.07, 0.07, 0.92, 2.81, 0
16:01:59, 4185824, 11726.00, 41.786148, 84.129730, 09, 19.63, 0.09, 21844.53, 19.88, -27.53, 46.91, -0.63, 0.12, 1.29, 2.79, 0
16:02:00, 4186827, 11728.70, 41.786174, 84.129501, 09, 18.98, 0.09, 22006.81, 21.60, -27.46, 44.92, -0.95, 0.24, 1.06, 2.80, 0
16:02:01, 4187828, 11731.60, 41.786201, 84.129280, 09, 18.97, 0.09, 21395.51, 21.17, -27.53, 39.94, -0.73, 0.11, 1.14, 2.81, 0
16:02:02, 4188836, 11735.20, 41.786216, 84.129051, 09, 19.06, 0.09, 21556.47, 21.17, -27.79, 41.93, -0.84, 0.12, 1.04, 2.80, 0
16:02:03, 4190087, 11739.20, 41.786224, 84.128814, 09, 19.93, 0.09, 21832.74, 22.46, -27.53, 42.93, -0.91, 0.15, 0.97, 2.80, 0
16:02:04, 4190875, 11742.40, 41.786220, 84.128570, 09, 21.07, 0.09, 21826.85, 20.31, -27.79, 40.93, -0.98, 0.19, 1.01, 2.79, 0
16:02:05, 4191889, 11745.30, 41.786212, 84.128303, 09, 22.91, 0.09, 21856.32, 21.17, -27.66, 41.93, -0.90, 0.25, 1.01, 2.81, 0
16:02:06, 4192880, 11748.20, 41.786209, 84.128028, 09, 22.93, 0.09, 21983.06, 21.60, -27.46, 41.93, -0.88, 0.17, 1.02, 2.81, 0
16:02:07, 4193899, 11751.60, 41.786216, 84.127754, 09, 22.47, 0.09, 22000.87, 19.88, -27.53, 44.92, -0.88, 0.20, 0.99, 2.79, 0
16:02:08, 4195099, 11755.50, 41.786224, 84.127494, 09, 21.47, 0.09, 21844.53, 21.17, -27.59, 48.90, -0.73, -0.07, 0.96, 2.79, 0
16:02:09, 4195844, 11759.10, 41.786224, 84.127243, 09, 20.20, 0.09, 22479.10, 21.17, -27.39, 45.91, -0.85, 0.12, 0.89, 2.78, 0
16:02:10, 4196848, 11762.50, 41.786220, 84.127006, 09, 19.32, 0.10, 21856.32, 19.45, -27.46, 42.93, -0.82, 0.15, 1.02, 2.81, 0
16:02:11, 4197888, 11765.40, 41.786205, 84.126770, 09, 19.55, 0.09, 22006.81, 22.46, -27.59, 41.93, -0.93, 0.28, 1.01, 2.80, 0
16:02:12, 4198893, 11768.40, 41.786182, 84.126533, 09, 20.39, 0.09, 21282.84, 19.45, -27.46, 39.94, -0.87, 0.07, 0.92, 2.81, 0
16:02:13, 4200134, 11771.90, 41.786163, 84.126289, 09, 20.69, 0.09, 22012.75, 21.60, -27.59, 44.92, -0.87, 0.01, 1.12, 2.79, 0
16:02:14, 4200848, 11775.80, 41.786151, 84.126045, 09, 20.60, 0.09, 22147.75, 21.17, -27.39, 44.92, -0.76, 0.03, 1.09, 2.81, 0
16:02:15, 4201900, 11780.10, 41.786155, 84.125793, 09, 20.23, 0.09, 22165.69, 19.45, -27.33, 42.93, -0.93, 0.27, 1.02, 2.79, 0
16:02:16, 4202861, 11784.40, 41.786167, 84.125556, 09, 19.46, 0.09, 22165.69, 21.17, -27.46, 44.92, -0.91, 0.21, 0.96, 2.80, 0
16:02:17, 4203853, 11789.10, 41.786178, 84.125328, 09, 18.94, 0.09, 22000.87, 21.17, -27.33, 43.92, -0.88, -0.08, 0.87, 2.81, 0
16:02:18, 4205067, 11794.20, 41.786178, 84.125099, 09, 19.04, 0.09, 21288.58, 20.31, -27.59, 40.93, -0.76, 0.11, 0.96, 2.81, 0
16:02:19, 4205872, 11799.20, 41.786178, 84.124870, 09, 19.24, 0.09, 22171.67, 21.60, -27.26, 43.92, -0.87, 0.17, 0.94, 2.78, 0
16:02:20, 4206859, 11803.60, 41.786182, 84.124633, 09, 20.17, 0.08, 22473.03, 20.31, -27.39, 44.92, -0.84, 0.20, 1.06, 2.80, 0
16:02:21, 4207854, 11807.80, 41.786197, 84.124382, 09, 21.22, 0.09, 22171.67, 20.74, -27.39, 43.92, -0.85, 0.24, 0.96, 2.80, 0
16:02:22, 4208859, 11812.10, 41.786216, 84.124130, 09, 21.08, 0.09, 22177.66, 21.17, -27.06, 40.93, -0.76, -0.02, 0.86, 2.79, 0
16:02:23, 4210068, 11816.50, 41.786228, 84.123886, 09, 19.92, 0.09, 22345.22, 19.88, -27.06, 44.92, -0.84, 0.08, 1.01, 2.79, 0
16:02:24, 4210911, 11820.50, 41.786231, 84.123657, 09, 18.69, 0.09, 22189.63, 21.17, -27.20, 44.92, -1.00, 0.31, 0.96, 2.79, 0
16:02:25, 4211939, 11823.90, 41.786216, 84.123435, 09, 17.85, 0.09, 21430.18, 21.60, -27.06, 43.92, -0.81, 0.11, 0.97, 2.78, 0
16:02:26, 4212935, 11827.20, 41.786186, 84.123222, 09, 18.09, 0.09, 22651.92, 21.17, -27.00, 40.93, -0.81, 0.07, 1.01, 2.81, 0
16:02:27, 4213918, 11831.10, 41.786155, 84.123008, 09, 18.68, 0.09, 22042.47, 21.60, -27.20, 43.92, -0.81, 0.17, 0.91, 2.80, 0
16:02:28, 4215143, 11835.10, 41.786128, 84.122772, 09, 20.57, 0.09, 21608.89, 22.46, -27.06, 44.92, -0.91, 0.11, 0.91, 2.80, 0
16:02:29, 4215933, 11838.70, 41.786117, 84.122520, 09, 21.96, 0.09, 22351.25, 21.17, -26.93, 42.93, -0.95, 0.32, 1.01, 2.80, 0
16:02:30, 4216873, 11842.00, 41.786113, 84.122253, 09, 22.92, 0.09, 22363.31, 21.17, -26.93, 37.95, -0.90, 0.19, 0.94, 2.79, 0
16:02:31, 4217890, 11845.30, 41.786109, 84.121978, 09, 22.76, 0.09, 22357.28, 20.31, -26.93, 42.93, -0.91, 0.08, 1.04, 2.79, 0
16:02:32, 4218894, 11848.60, 41.786098, 84.121711, 09, 21.62, 0.08, 22363.31, 21.17, -26.93, 37.95, -0.88, 0.09, 0.97, 2.82, 0
16:02:33, 4220158, 11852.10, 41.786079, 84.121459, 09, 20.43, 0.09, 21731.61, 21.17, -26.93, 44.92, -0.78, 0.12, 0.96, 2.79, 0
16:02:34, 4220934, 11855.90, 41.786067, 84.121215, 09, 19.79, 0.08, 21903.55, 21.17, -27.20, 39.94, -0.84, 0.13, 0.97, 2.79, 0
16:02:35, 4221891, 11859.50, 41.786071, 84.120979, 09, 19.44, 0.09, 21909.46, 22.03, -27.06, 43.92, -0.94, 0.21, 0.91, 2.78, 0
16:02:36, 4222899, 11863.00, 41.786087, 84.120750, 09, 19.42, 0.09, 21749.21, 22.89, -27.00, 40.93, -0.81, 0.01, 0.99, 2.79, 0
16:02:37, 4223953, 11867.20, 41.786106, 84.120513, 09, 19.46, 0.08, 22503.37, 21.60, -27.33, 41.93, -0.81, 0.20, 0.84, 2.81, 0
16:02:38, 4225110, 11871.20, 41.786117, 84.120285, 09, 18.71, 0.09, 22479.10, 21.17, -27.20, 41.93, -0.76, 0.12, 0.94, 2.79, 0
16:02:39, 4225917, 11874.50, 41.786121, 84.120063, 09, 18.17, 0.09, 22503.37, 20.31, -27.06, 44.92, -0.90, 0.20, 0.99, 2.79, 0
16:02:40, 4226900, 11877.30, 41.786121, 84.119850, 09, 18.00, 0.09, 22503.37, 21.17, -27.20, 43.92, -0.84, 0.16, 1.01, 2.80, 0
16:02:41, 4227898, 11879.90, 41.786121, 84.119636, 09, 18.17, 0.09, 21731.61, 21.17, -26.93, 44.92, -0.91, 0.24, 0.97, 2.79, 0
16:02:42, 4228921, 11882.70, 41.786132, 84.119415, 09, 18.70, 0.09, 21891.74, 21.60, -27.20, 40.93, -0.87, 0.09, 1.12, 2.80, 0
16:02:43, 4230135, 11886.00, 41.786148, 84.119186, 09, 18.21, 0.08, 22664.15, 23.33, -27.06, 39.94, -0.88, 0.15, 0.99, 2.81, 0
16:02:44, 4230918, 11890.00, 41.786163, 84.118957, 09, 19.02, 0.08, 22975.35, 19.88, -27.26, 39.94, -0.85, 0.27, 0.92, 2.79, 0
16:02:45, 4231964, 11894.20, 41.786163, 84.118728, 09, 18.98, 0.08, 22515.52, 22.03, -27.20, 40.93, -0.85, 0.15, 0.99, 2.80, 0
16:02:46, 4232976, 11898.20, 41.786151, 84.118499, 09, 19.01, 0.09, 22664.15, 21.17, -26.93, 44.92, -0.79, 0.17, 1.02, 2.79, 0
16:02:47, 4233988, 11902.30, 41.786132, 84.118270, 09, 19.89, 0.09, 22682.49, 19.45, -26.86, 44.92, -0.85, 0.25, 1.01, 2.79, 0
16:02:48, 4235179, 11906.50, 41.786113, 84.118026, 09, 20.68, 0.08, 22682.49, 20.74, -27.00, 39.94, -0.87, 0.19, 0.99, 2.80, 0
16:02:49, 4235995, 11910.30, 41.786102, 84.117774, 09, 21.30, 0.09, 22664.15, 21.17, -26.86, 43.92, -0.85, 0.25, 0.96, 2.79, 0
16:02:50, 4236972, 11913.80, 41.786098, 84.117515, 09, 21.60, 0.08, 22363.31, 21.60, -27.13, 41.93, -0.79, 0.11, 0.96, 2.81, 0
16:02:51, 4237933, 11917.60, 41.786102, 84.117263, 09, 20.77, 0.09, 22503.37, 22.89, -26.93, 43.92, -0.85, 0.25, 1.04, 2.81, 0
16:02:52, 4238938, 11921.20, 41.786098, 84.117019, 09, 19.82, 0.08, 23163.14, 22.03, -26.93, 36.95, -0.84, 0.17, 1.06, 2.82, 0
16:02:53, 4240140, 11925.00, 41.786090, 84.116783, 09, 19.17, 0.08, 22846.13, 22.89, -27.13, 42.93, -0.95, 0.19, 0.94, 2.79, 0
16:02:54, 4240993, 11929.10, 41.786083, 84.116554, 09, 19.27, 0.09, 22858.46, 20.31, -27.00, 40.93, -0.93, 0.20, 0.91, 2.79, 0
16:02:55, 4242001, 11933.10, 41.786083, 84.116310, 09, 19.06, 0.09, 22852.30, 19.45, -26.80, 44.92, -0.81, 0.20, 1.09, 2.80, 0
16:02:56, 4242937, 11936.40, 41.786106, 84.116058, 09, 21.96, 0.09, 22676.38, 21.17, -27.00, 37.95, -0.88, -0.00, 1.09, 2.81, 0
16:02:57, 4243958, 11939.70, 41.786140, 84.115798, 09, 21.96, 0.08, 22658.03, 20.74, -26.93, 44.92, -0.88, 0.21, 0.97, 2.79, 0
16:02:58, 4245203, 11943.20, 41.786186, 84.115539, 09, 21.37, 0.09, 22509.44, 19.88, -27.26, 43.92, -0.88, 0.16, 0.99, 2.81, 0
16:02:59, 4245954, 11947.30, 41.786224, 84.115303, 09, 21.96, 0.08, 23144.40, 19.88, -27.13, 39.94, -0.85, 0.13, 0.94, 2.81, 0
16:03:00, 4246946, 11951.30, 41.786247, 84.115058, 09, 19.75, 0.08, 23144.40, 19.88, -27.33, 37.95, -0.90, 0.23, 0.91, 2.81, 0
16:03:01, 4247965, 11955.00, 41.786251, 84.114814, 09, 20.76, 0.08, 22833.81, 22.46, -27.26, 39.94, -0.75, 0.03, 0.99, 2.81, 0
16:03:02, 4248962, 11958.40, 41.786251, 84.114555, 09, 22.68, 0.08, 23006.36, 20.31, -27.06, 42.93, -0.88, 0.27, 0.99, 2.79, 0
16:03:03, 4250163, 11961.60, 41.786254, 84.114273, 09, 23.79, 0.08, 23000.16, 20.31, -27.00, 45.91, -0.82, 0.19, 1.12, 2.79, 0
16:03:04, 4250961, 11965.20, 41.786270, 84.113990, 09, 23.79, 0.09, 22651.92, 21.60, -27.20, 37.95, -0.73, 0.11, 0.97, 2.82, 0
16:03:05, 4251964, 11969.20, 41.786293, 84.113708, 09, 22.78, 0.08, 22651.92, 21.17, -27.26, 36.95, -0.88, 0.12, 1.04, 2.82, 0
16:03:06, 4253017, 11973.40, 41.786312, 84.113449, 09, 20.42, 0.09, 23169.39, 20.31, -26.86, 39.94, -0.95, 0.25, 1.04, 2.81, 0
16:03:07, 4254029, 11977.40, 41.786331, 84.113220, 09, 18.45, 0.08, 22700.86, 22.89, -26.93, 41.93, -0.90, 0.23, 0.94, 2.79, 0
16:03:08, 4255188, 11981.00, 41.786346, 84.112998, 09, 18.32, 0.08, 23354.23, 19.88, -26.86, 41.93, -0.75, 0.13, 1.01, 2.79, 0
16:03:09, 4255979, 11985.10, 41.786369, 84.112777, 09, 19.16, 0.08, 23018.78, 22.46, -26.93, 43.92, -0.85, 0.16, 0.84, 2.80, 0
16:03:10, 4257017, 11989.20, 41.786403, 84.112541, 09, 20.71, 0.08, 23188.15, 21.60, -26.66, 41.93, -0.90, 0.17, 0.87, 2.79, 0
16:03:11, 4258027, 11993.00, 41.786441, 84.112289, 09, 21.74, 0.08, 23043.63, 19.45, -26.60, 42.93, -0.81, 0.19, 0.97, 2.80, 0
16:03:12, 4259018, 11996.20, 41.786476, 84.112030, 09, 22.21, 0.08, 23219.45, 21.17, -26.46, 42.93, -0.79, 0.19, 1.06, 2.80, 0
16:03:13, 4260239, 11999.20, 41.786495, 84.111770, 09, 21.50, 0.08, 22713.11, 21.60, -26.40, 43.92, -0.84, 0.29, 1.06, 2.79, 0
16:03:14, 4260973, 12002.00, 41.786506, 84.111518, 09, 19.81, 0.08, 22570.25, 21.17, -26.40, 41.93, -0.85, 0.20, 1.07, 2.81, 0
16:03:15, 4262028, 12005.30, 41.786514, 84.111282, 09, 19.63, 0.08, 23200.67, 23.33, -26.53, 38.94, -0.93, 0.16, 0.97, 2.79, 1
16:03:16, 4263038, 12009.90, 41.786521, 84.111045, 09, 19.81, 0.08, 23542.34, 22.46, -26.73, 44.92, -0.90, 0.09, 0.99, 2.80, 1
16:03:17, 4263980, 12014.60, 41.786544, 84.110801, 09, 21.03, 0.08, 23213.19, 22.03, -26.80, 39.94, -0.81, 0.19, 0.96, 2.80, 1
16:03:18, 4265193, 12019.10, 41.786575, 84.110542, 09, 22.92, 0.09, 23018.78, 20.74, -26.86, 41.93, -0.95, 0.20, 0.97, 2.80, 1
16:03:19, 4266032, 12023.00, 41.786617, 84.110267, 09, 23.66, 0.08, 23206.93, 19.88, -26.66, 42.93, -0.94, 0.31, 1.02, 2.80, 1
16:03:20, 4266986, 12027.10, 41.786655, 84.109985, 09, 23.68, 0.09, 23031.20, 21.17, -26.80, 37.95, -0.85, 0.15, 0.92, 2.82, 1
16:03:21, 4268007, 12031.10, 41.786689, 84.109710, 09, 22.02, 0.08, 23024.99, 21.17, -26.60, 42.93, -0.73, -0.06, 1.02, 2.81, 1
